email_message_id,threat_tactic_name,abnormal_security_threat_summary_insights,abnormal_security_threat_remediation_status
<01000198abac7564-bd31ca3f-de38-4080-ad95-5f856df8d9f0-000000@email.amazonses.com>,Phishing: Credential,"Suspicious Financial Request, Unusual Sender Domain, Suspicious Link, Unusual Sender, Unusual Reply To",Remediated
<88e47b70-f6d5-cc4a-b15e-8eea66221036@nifty.com>,Phishing: Credential,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<AIsAiwAjJShY48OQK-3Eyqpr.1.1755226383272.3347026.info@jbailytech.com>,Phishing: Credential,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Email Authentication",Remediated
<4c368w0vqJzTksl@mail3.infoteq.com.au>,Other,Unusual Sender,Remediated
<4c36741VYrzTjqJ@mail3.infoteq.com.au>,Other,Unusual Sender,Remediated
<195884171786962780127353@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
<195884171786962780127353@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
<195884171786962780127353@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Unusual IP Geolocation, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<195884171786962780127353@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
<0c4b3428-841b-4321-8243-10e15c041218@readysalestraining.shop>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Unusual Reply To",Remediated
<AN6AmQAuJU-YN7D6FM69qqrK.1.1755225509826.4507868.deborah@ease-supplyflow.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<20250815103725581.guo@hljmjx.asia>,Spam,"Unusual Sender, Unusual IP Geolocation",Remediated
<20250815103725581.guo@hljmjx.asia>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<20250815103725581.guo@hljmjx.asia>,Spam,"Unusual Sender, Unusual IP Geolocation",Remediated
<20250815103725581.guo@hljmjx.asia>,Spam,"Unusual Sender, Unusual IP Geolocation",Remediated
<1265572943.10131.1755224609114@qeb0b7a37d9a5a5>,Phishing: Credential,"Abnormal Email Body HTML, Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request",Remediated
<20250815021332.602A5C3274@r9214.ps.combzmail.jp>,Spam,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<cc5823d663c48129a13abc0338fd13ab@gmail.com>,Malware,"Unusual Sender, Low Context File Sharing Link(s), File Sharing Link(s), Unusual Sender Domain, Suspicious Financial Request",Remediated
<60f10fb7-d5c6-40b4-b2b7-661a7ec8f989@harveybeef.com.au>,Other,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated
<SY7P282MB5300347B29F35C61E2EBCD6A9F34A@SY7P282MB5300.AUSP282.PROD.OUTLOOK.COM>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<SY7P282MB5300347B29F35C61E2EBCD6A9F34A@SY7P282MB5300.AUSP282.PROD.OUTLOOK.COM>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<SY7P282MB5300347B29F35C61E2EBCD6A9F34A@SY7P282MB5300.AUSP282.PROD.OUTLOOK.COM>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<SY7P282MB5300347B29F35C61E2EBCD6A9F34A@SY7P282MB5300.AUSP282.PROD.OUTLOOK.COM>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<CYXPR08MB9182EBC9286FDA358DB4983AA534A@CYXPR08MB9182.namprd08.prod.outlook.com>,Spam,Unusual Sender,Remediated
<yFsEn3I1U3D2zfhqfEX2zscIJsYyNW6AdisXRY4VMI@45bed273107dd5b8ecb6eedac5d3aeb9>,Other,Unusual Sender,Remediated
<BulkEmail.202000011486.202000987305.15e20b.2f08828724@shanghaikukaspecialcablecoltd-ba8a0ed6661556b.freshsales.io>,Spam,"Unusual IP Geolocation, Unusual Sender, Abnormal Email Body HTML, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<f5f9923b5b2c13bf8e10a614d3699725@yeah.net>,Malware,"Unusual Sender, Low Context File Sharing Link(s), File Sharing Link(s), Unusual Sender Domain, Suspicious Financial Request",Remediated
<ef27cc847c84461acbb1205565b5a241@yeah.net>,Spam,"Unusual Sender, Low Context File Sharing Link(s), File Sharing Link(s), Unusual Sender Domain, Suspicious Financial Request",Remediated
<00ddd5f5-0b46-4b03-867f-9ef467eb29a1@iad4s13mta0971.xt.local>,Spam,"Unusual Sender, Invisible characters found in Email, Suspicious Financial Request, Unusual Reply To",Remediated
<b43f085d5d731e9af0ae28446c88f700@yeah.net>,Spam,"Unusual Sender, Low Context File Sharing Link(s), File Sharing Link(s), Unusual Sender Domain, Suspicious Financial Request",Remediated
<SY8P282MB479221BDE3058D8A60609BC69634A@SY8P282MB4792.AUSP282.PROD.OUTLOOK.COM>,Phishing: Credential,Unusual Sender,Remediated
<SY8P282MB479221BDE3058D8A60609BC69634A@SY8P282MB4792.AUSP282.PROD.OUTLOOK.COM>,Phishing: Credential,Unusual Sender,Remediated
<AJgAIwAuJS3Y7W5-i6-ix4o*.1.1755221521973.6884918.sherryzhu@jinshiwelder.com>,Phishing: Credential,"Unusual Sender, Unusual Sender Domain, Suspicious Link",Remediated
<58e8ea11848e4b7396ad6ba8ff5ae6df_CAFYyuRwViTWwR22nUXCt8moCbtaWn4La-_1jeGEFdOEcked6SA@mail.gmail.com>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<7516399942144901324729@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<7516399942144901324729@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<7516399942144901324729@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<7516399942144901324729@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<75163999421442348521216@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<75163999421442348521216@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<75163999421442348521216@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<75163999421442631022320@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<75163999421442631022320@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<75163999421442348521216@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<75163999421441789222698@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft",Remediated
<20250815091757456.sales02@fangyuanmoju.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<39566c9ef3f9d91beaaa38e30f7e8414221dd253@liang.asia>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<191203680649041873422597@DESKTOP-Q0G9EOT>,Invoice/Payment Fraud (BEC),"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Email Authentication",Remediated
<20250815030612.D320166EA36C58AA@247paidads.digital>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation",Remediated
<C4EC2E4C-3683-4819-853B-56A9A43D5E22@gmail.com>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request",Remediated
<SEYPR03MB76643C3130C350107E6F4E77E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB76643C3130C350107E6F4E77E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB76646C8507ED1661F0BEAF91E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB76646C8507ED1661F0BEAF91E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB76646C8507ED1661F0BEAF91E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB76649411E6A1C6651C953F9FE834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB76649411E6A1C6651C953F9FE834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB766494FE83074C981F96BEA5E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB766455BC9E904D2D2D1150F8E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB766433A5CF4A908A531E468CE834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB7664E0BF63EF7B7D8EF4D875E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB7664C662C07F638C7D801A12E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB7664BEB220E606988F6D57B3E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB7664B131CDFADB588FDBCA19E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB7664253DE24ED352C45607B6E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB7664253DE24ED352C45607B6E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB7664253DE24ED352C45607B6E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB7664253DE24ED352C45607B6E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB766499E85DC2ED285C8B3F33E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<SEYPR03MB766499E85DC2ED285C8B3F33E834A@SEYPR03MB7664.apcprd03.prod.outlook.com>,Phishing: Credential,"Suspicious Link, Unusual Sender",Remediated
<f39c37cb86dd7b47347f8f03fce74968@gmail.com>,Malware,"Unusual Sender, Low Context File Sharing Link(s), File Sharing Link(s), Unusual Sender Domain, Suspicious Financial Request",Remediated
<01010198ab30f119-5252270f-ed6b-494a-8898-911c3eef8a51-000000@us-west-2.amazonses.com>,Spam,"Invisible characters found in Email, Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<01010198ab2e50a2-fdfbd1c8-bf68-49e3-aad2-0e1e7446ce5c-000000@us-west-2.amazonses.com>,Phishing: Credential,"Invisible characters found in Email, Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<01010198ab2bdd39-048a0c47-24d9-405b-b5e6-6d6a66227570-000000@us-west-2.amazonses.com>,Phishing: Credential,"Invisible characters found in Email, Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<CAGwpY33-PoER=og4o6kw6dT_s=dNS6oR2mJo2Udwz7-Z37SgCg@mail.gmail.com>,Social Engineering (BEC),"Unusual Sender, Unusual IP Geolocation",Remediated
<20250815013342.4E019CA5621CACA8@hustleboxing.com>,Spam,"Unusual Sender, Unusual Reply To",Remediated
<20250815013342.4E019CA5621CACA8@hustleboxing.com>,Scam,"Unusual Sender, Unusual Reply To",Remediated
<2400345566456326573278@win103069>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<CAA-1RnKPsh6TZLrKUUYvWF2ZEiK6Zxgw7xBYW7f9--GBfrKqKQ@mail.gmail.com>,Social Engineering (BEC),Unusual Sender,Remediated
<20250815001926.199700ac70c2e88d@email.internetmarketerinc.com.au>,Spam,"Unusual Sender, Suspicious Link, Abnormal Email Body HTML, Unusual Reply To",Remediated
<20250815001926.199700ac70c2e88d@email.internetmarketerinc.com.au>,Spam,"Unusual Sender, Suspicious Link, Abnormal Email Body HTML, Unusual Reply To",Remediated
<20250815001926.199700ac70c2e88d@email.internetmarketerinc.com.au>,Spam,"Unusual Sender, Suspicious Link, Abnormal Email Body HTML, Unusual Reply To",Remediated
<20250815001926.199700ac70c2e88d@email.internetmarketerinc.com.au>,Spam,"Unusual Sender, Suspicious Link, Abnormal Email Body HTML, Unusual Reply To",Remediated
<20250815001916.73682977f2a97d0c@email.internetmarketerinc.com.au>,Spam,"Unusual Sender, Suspicious Link, Abnormal Email Body HTML, Unusual Reply To",Remediated
<20250815001916.73682977f2a97d0c@email.internetmarketerinc.com.au>,Spam,"Unusual Sender, Suspicious Link, Abnormal Email Body HTML, Unusual Reply To",Remediated
<20250815001916.73682977f2a97d0c@email.internetmarketerinc.com.au>,Spam,"Unusual Sender, Suspicious Link, Abnormal Email Body HTML, Unusual Reply To",Remediated
<20250815001916.73682977f2a97d0c@email.internetmarketerinc.com.au>,Spam,"Unusual Sender, Suspicious Link, Abnormal Email Body HTML, Unusual Reply To",Remediated
<01010198ab161ae1-3b8c0b1a-2677-4030-ab97-bb4e2358c32a-000000@us-west-2.amazonses.com>,Phishing: Credential,"Invisible characters found in Email, Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<CACda6CuyJ0SNO8o-NRVTXqDZvaTat2qPpgbWrzo3eWhz392_fQ@mail.gmail.com>,Phishing: Credential,"Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<19588417178696711225292@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Unusual IP Geolocation, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<19588417178696711225292@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Unusual IP Geolocation, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<307c8b51-29bc-4356-8736-7ba992c589ff@iad4s13mta0977.xt.local>,Spam,"Unusual Sender, Invisible characters found in Email, Suspicious Financial Request, Unusual Reply To",Remediated
<3f272f4924afa9d76912f3eea09f8d70@swift.generated>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link",Remediated
<1c26901dc0d71$07c4dd40$174e97c0$@jourpaper.com>,Scam,"Unusual Sender, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<75163999421441132925756@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft",Remediated
<24003455664563713963@win103069>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To",Remediated
<24003455664563713963@win103069>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To",Remediated
<ba8df60d-4177-49c2-8727-6c5d678cc97d@PN2PEPF0000018F.INDPRD01.PROD.OUTLOOK.COM>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<75163999421442139710490@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft",Remediated
<OSQPR01MB62501BB84F2A319459F8E4298635A@OSQPR01MB6250.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft",Remediated
<OSQPR01MB62501BB84F2A319459F8E4298635A@OSQPR01MB6250.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft",Remediated
<OSQPR01MB62501BB84F2A319459F8E4298635A@OSQPR01MB6250.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft",Remediated
<OSQPR01MB62501BB84F2A319459F8E4298635A@OSQPR01MB6250.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft",Remediated
<CAAM5VD6_JMVBdZM1ZdFbfvAVfWirvBVgzT=AS-kcNzzvi5eDaw@mail.gmail.com>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Bitcoin Topics",Remediated
<8BAB7_KbQICqNZOM5Yd32w@geopod-ismtpd-26>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Unusual Reply To",Remediated
<CAKUX=5L6tk_k8hmQuryt_xQc1jfxLAiSu60ggZXccuZVOFWnvw@mail.gmail.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<1984801dc0d63$c46e7950$4d4b6bf0$@jourpaper.com>,Scam,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<1c3959977a481a8206579ee245471af9@itc-plumbing.com.au>,Scam,"Unusual Sender, Unusual IP Geolocation",Remediated
<195884171786962006923317@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
<8396401144568125018228@win111443>,Scam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<1912036806490433708073@DESKTOP-Q0G9EOT>,Invoice/Payment Fraud (BEC),"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Email Authentication",Remediated
<010f0198aa6c0abe-fe4341c9-ec0c-4f78-a1e2-4e5133c044f7-000000@us-east-2.amazonses.com>,Phishing: Credential,"Suspicious Link, Unusual Sender, Personal Information Theft, Unusual Sender Domain",Remediated
<010f0198aa6bd4f3-bf67039e-07a6-4ad8-bb18-abf383ed3555-000000@us-east-2.amazonses.com>,Phishing: Credential,"Suspicious Link, Unusual Sender, Personal Information Theft, Unusual Sender Domain",Remediated
<01010198aa6b8c28-0789b757-74ba-437d-8ed1-2e2de7ff2425-000000@us-west-2.amazonses.com>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<65364031522722213313945@WIN-7075HBCK1KR>,Spam,Unusual Sender,Remediated
<20250814225815.E75AFE8F03CE8381@sydneyseoguru.services>,Other,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request",Remediated
<20250814225815.E75AFE8F03CE8381@sydneyseoguru.services>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<20250814225815.E75AFE8F03CE8381@sydneyseoguru.services>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request",Remediated
<20250814225815.E75AFE8F03CE8381@sydneyseoguru.services>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<20250814225815.E75AFE8F03CE8381@sydneyseoguru.services>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request",Remediated
<175520500109.378.5392767687498630075@ur-memo.com>,Spam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<MN0PR19MB59219FEA185ED95EDD8043A29535A@MN0PR19MB5921.namprd19.prod.outlook.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<MN0PR19MB59219FEA185ED95EDD8043A29535A@MN0PR19MB5921.namprd19.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<fff95831-5783-4739-8fed-35028006deb5@skilllsociety.com>,Spam,"Unusual Sender Domain, Suspicious Link, Unusual Sender",Remediated
<010f0198aa5952ba-5cb658cc-d28b-43c5-929c-a1b28c58a6e1-000000@us-east-2.amazonses.com>,Phishing: Credential,"Suspicious Link, Unusual Sender, Personal Information Theft, Unusual Sender Domain",Remediated
<14042025084313B42E983208-E446B7942A@qweste.com>,Other,"Unusual IP Geolocation, Unusual Sender, Unusual Reply To",Remediated
<20251408134302238EAF6282$0FFB9F9162@qweste.com>,Other,"Unusual IP Geolocation, Unusual Sender, Unusual Reply To",Remediated
<20250814222827.E8E3B54ED37A649C@247paidads.digital>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<20250814222827.E8E3B54ED37A649C@247paidads.digital>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<20250814222827.E8E3B54ED37A649C@247paidads.digital>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation",Remediated
<20250814222827.E8E3B54ED37A649C@247paidads.digital>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<SA1P222MB1022C9A435578BE3B8A7FE839135A@SA1P222MB1022.NAMP222.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link",Remediated
<VVBZBXXUU$UAYYVTUBUUAUW@mail-out.via.act-on.net>,Phishing: Credential,"Unusual Sender, Suspicious Link, Suspicious Financial Request",Remediated
<75163999421441443927184@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<75163999421441443927184@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<75163999421441443927184@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<75163999421441443927184@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<75163999421441443927184@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft, Unusual Reply To",Remediated
<75163999421441443927184@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<75163999421441443927184@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<75163999421441443927184@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft, Unusual Reply To",Remediated
<75163999421441443927184@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<75163999421441443927184@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<75163999421441443927184@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<75163999421441443927184@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<75163999421441443927184@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<75163999421441443927184@win86150>,Other,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<01010198aa1b72a8-5b0c5c7f-125a-49dd-a2fc-28a82f4383da-000000@us-west-2.amazonses.com>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<KL1PR03MB8847FC5271F17952830476A3EA35A@KL1PR03MB8847.apcprd03.prod.outlook.com>,Spam,Unusual Sender,Remediated
<202514081158470C6427F4FB-1CB500A3A5@faith-beautymanage.com>,Phishing: Credential,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<d954256e-8649-436b-bab3-f5051d48aab3@PN1PEPF000062BA.INDPRD01.PROD.OUTLOOK.COM>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<SL2P216MB2737B54B36F94334BA3F22C1BB35A@SL2P216MB2737.KORP216.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<SL2P216MB2737B54B36F94334BA3F22C1BB35A@SL2P216MB2737.KORP216.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<SL2P216MB2737B54B36F94334BA3F22C1BB35A@SL2P216MB2737.KORP216.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<01010198a9d90b28-2c4f06cc-c160-4efe-9872-f21f12eabd6d-000000@us-west-2.amazonses.com>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<20250814234214.0D50221DC872BB6A@strongholddigital.biz>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<CACj+5RCpKkWR+WiAehpxMY8SFFrha6NVi0=m2Ybn5em1BUTy4w@mail.gmail.com>,Reconnaissance,Unusual Sender,Remediated
<285823bd.650a.198a98e4206.Coremail.superfactory2@vip.163.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated
<285823bd.650a.198a98e4206.Coremail.superfactory2@vip.163.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated
<285823bd.650a.198a98e4206.Coremail.superfactory2@vip.163.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated
<285823bd.650a.198a98e4206.Coremail.superfactory2@vip.163.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated
<285823bd.650a.198a98e4206.Coremail.superfactory2@vip.163.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated
<285823bd.650a.198a98e4206.Coremail.superfactory2@vip.163.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated
<285823bd.650a.198a98e4206.Coremail.superfactory2@vip.163.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated
<285823bd.650a.198a98e4206.Coremail.superfactory2@vip.163.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated
<285823bd.650a.198a98e4206.Coremail.superfactory2@vip.163.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated
<285823bd.650a.198a98e4206.Coremail.superfactory2@vip.163.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated
<202514081109155ED7B1E140-1EF3BEA534@qweste.com>,Scam,"Unusual IP Geolocation, Unusual Sender, Unusual Reply To",Remediated
<SE1PPFF766E0EAB3346831282F4630847119E35A@SE1PPFF766E0EAB.apcprd03.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SE1PPFF766E0EAB3346831282F4630847119E35A@SE1PPFF766E0EAB.apcprd03.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SE1PPFF766E0EAB3346831282F4630847119E35A@SE1PPFF766E0EAB.apcprd03.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SE1PPFF766E0EAB3346831282F4630847119E35A@SE1PPFF766E0EAB.apcprd03.prod.outlook.com>,Spam,Unusual Sender,Remediated
