message_id,remediation_status,summary_insights
<20250808153948.3C570FBF4047ADD7@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<20250808153948.3C570FBF4047ADD7@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request"
<76c0d0927db3479ab1247a3c8bf21c23_CAGoV8bPhAx1GvFaGEwb75tN+50PxJbJbivE7Y54ZRQtpGG_jvA@mail.gmail.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain"
<42940e12-8f01-404f-bb74-f7ed03dfc433@ML1PEPF0000F179.ausprd01.prod.outlook.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request, Unusual Reply To"
<42940e12-8f01-404f-bb74-f7ed03dfc433@ML1PEPF0000F179.ausprd01.prod.outlook.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request, Unusual Reply To"
<42940e12-8f01-404f-bb74-f7ed03dfc433@ML1PEPF0000F179.ausprd01.prod.outlook.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request, Unusual Reply To"
<42940e12-8f01-404f-bb74-f7ed03dfc433@ML1PEPF0000F179.ausprd01.prod.outlook.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request, Unusual Reply To"
<42940e12-8f01-404f-bb74-f7ed03dfc433@ML1PEPF0000F179.ausprd01.prod.outlook.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request, Unusual Reply To"
<42940e12-8f01-404f-bb74-f7ed03dfc433@ML1PEPF0000F179.ausprd01.prod.outlook.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request, Unusual Reply To"
<42940e12-8f01-404f-bb74-f7ed03dfc433@ML1PEPF0000F179.ausprd01.prod.outlook.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request, Unusual Reply To"
<42940e12-8f01-404f-bb74-f7ed03dfc433@ML1PEPF0000F179.ausprd01.prod.outlook.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request, Unusual Reply To"
<42940e12-8f01-404f-bb74-f7ed03dfc433@ML1PEPF0000F179.ausprd01.prod.outlook.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request, Unusual Reply To"
<001f01dc0868$53db3c50$fb91b4f0$@yahoo.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<001f01dc0868$53db3c50$fb91b4f0$@yahoo.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<001f01dc0868$53db3c50$fb91b4f0$@yahoo.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<001f01dc0868$53db3c50$fb91b4f0$@yahoo.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<!&!AAAAAAAAAAAYAAAAAAAAAO8YaBxDRPZNnrEsD3exI4zCgAAAEAAAAAe5q2mWzt5PnSo9xhYSDd4BAAAAAA==@deepresearchreport.com>,Remediated,Unusual Sender
<!&!AAAAAAAAAAAYAAAAAAAAAO8YaBxDRPZNnrEsD3exI4zCgAAAEAAAAG61sZFwMglPlj3u/hNc/WMBAAAAAA==@deepresearchreport.com>,Remediated,Unusual Sender
<x1Vwm4vYOPbPiJ8r4VAw4KKq1PUW0Wey0xfsYdmhGzs@mail-serve.hagro.cn>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain"
<CAM22_HZvOti_81zEN03g7-j-qxNWwnaiLneFiffgDrqNyCWYxg@mail.gmail.com>,Remediated,"Suspicious Financial Request, Unusual Sender"
<20250809010420.233B5BB09A09AAC9@wellspringdigital.life>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain"
<20250809010420.233B5BB09A09AAC9@wellspringdigital.life>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain"
<20250809001921.6ab520882bda2a3e@email.internetmarketerinc.com.au>,Remediated,"Unusual Sender, Suspicious Link, Abnormal Email Body HTML, Unusual Reply To"
<20250809001921.6ab520882bda2a3e@email.internetmarketerinc.com.au>,Remediated,"Unusual Sender, Suspicious Link, Abnormal Email Body HTML, Unusual Reply To"
<20250809001921.6ab520882bda2a3e@email.internetmarketerinc.com.au>,Remediated,"Unusual Sender, Suspicious Link, Abnormal Email Body HTML, Unusual Reply To"
<20250809001921.6ab520882bda2a3e@email.internetmarketerinc.com.au>,Remediated,"Unusual Sender, Suspicious Link, Abnormal Email Body HTML, Unusual Reply To"
<20250809021314.4FE7C6445FB41C19@247paidads.digital>,Remediated,"Unusual Sender, Unusual Sender Domain"
<410040112179219429439@win86150>,Remediated,"Unusual Sender, Unusual Sender Domain, Personal Information Theft, Unusual Reply To"
<4660399680000898514677@win86150>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To"
<CACCBbuKRaELG3hnk72=eB0kGDPJVFjUSTTDXO+u-=c=yO2orjg@mail.gmail.com>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request, Unusual Reply To"
<PN3P287MB318614A1D4D3F570CE27244FEE2FA@PN3P287MB3186.INDP287.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Unusual Sender Domain"
<20250807145121.4A7579FE541E1AA8@digitalmarketingagency.tech>,Remediated,"Unusual Sender, Unusual Sender Domain, Email Authentication, Unusual Reply To"
<20250718080105.4073842866158091.19288@sailthru.com>,Remediated,"Unusual Sender, Unusual Sender Domain"
<5524399680000183415412@win86150>,Remediated,"Unusual Sender, Unusual Sender Domain, Personal Information Theft"
<4660399680000123396792@win86150>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft"
<58484045384642834826531@win95439>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Suspicious Financial Request, Unusual Reply To"
<a2a9b881-d2bc-4890-910d-b259a0a827ec@ML1PEPF00011307.ausprd01.prod.outlook.com>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To"
<20250809011018.F0D52FD21DD94196@wellspringdigital.life>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain"
<20250809011018.F0D52FD21DD94196@wellspringdigital.life>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain"
<20250809011018.F0D52FD21DD94196@wellspringdigital.life>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain"
<20250809011018.F0D52FD21DD94196@wellspringdigital.life>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain"
<BuUX5000000000000000000000000000000000000000000000T0P75700UOZcKGs-S6qMxnOICBlPUg@sfdc.net>,Remediated,Unusual Sender
<BuUX5000000000000000000000000000000000000000000000T0P75700UOZcKGs-S6qMxnOICBlPUg@sfdc.net>,Remediated,Unusual Sender
<BuUX5000000000000000000000000000000000000000000000T0P75700UOZcKGs-S6qMxnOICBlPUg@sfdc.net>,Remediated,Unusual Sender
<BuUX5000000000000000000000000000000000000000000000T0P75700UOZcKGs-S6qMxnOICBlPUg@sfdc.net>,Remediated,Unusual Sender
<20250809011018.CE3DF54C9B748E34@wellspringdigital.life>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain"
<20250809011018.CE3DF54C9B748E34@wellspringdigital.life>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain"
<20250809011018.CE3DF54C9B748E34@wellspringdigital.life>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain"
<20250809011018.CE3DF54C9B748E34@wellspringdigital.life>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain"
<5848404538464316852925@win95439>,Remediated,"Unusual IP Geolocation, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request, Unusual Reply To"
<v5.17887170.57919048086950.57919048086427.2738.1754693462.181.cnxmg@kineticsystems8529.com>,Remediated,"Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Unusual Sender, Unusual Reply To"
<v5.17887170.57919048086949.57919048086427.2738.1754693463.181.cnxmg@kineticsystems8529.com>,Remediated,"Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Unusual Sender, Unusual Reply To"
<96204012616641410422386@win95439>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<96204012616641410422386@win95439>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<BYAPR04MB493441180A4BCB71221206D7E92DA@lwliank179yye0e.namprd04.prod.outlook.com>,Remediated,"Unusual IP Geolocation, Uncommon Attachment Type, Unusual Sender, Email Authentication"
<20250809000921.CD473768FECD8003@247paidads.digital>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation"
<20250808234309.5A185D9DB3572156@wellspringdigital.life>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain"
<010001988b94abaa-012d30f1-87c1-431a-b384-c19b5b26f647-000000@email.amazonses.com>,Remediated,"Unusual Sender, Unusual Sender Domain"
<010001988b94c0cf-5be5f318-ebc8-40ba-9ab8-3f67b51194be-000000@email.amazonses.com>,Remediated,"Unusual Sender, Unusual Sender Domain"
<97444119432642386024564@administrator>,Remediated,"Unusual Sender, Unusual Sender Domain"
<20250808232241.0D1DBDE82A38BF2D@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request"
<010101988b90fcc8-63433209-4b25-446f-b4be-ad6ff8e72979-000000@us-west-2.amazonses.com>,Remediated,"Unusual Sender, Invisible characters found in Email, Unusual Sender Domain"
<010101988b929449-2bd8417c-739e-480d-b5db-ab0da280db47-000000@us-west-2.amazonses.com>,Remediated,"Unusual Sender, Invisible characters found in Email, Unusual Sender Domain"
<010101988b8783bd-265d4e7b-a735-4002-bab3-6bb59cd594cd-000000@us-west-2.amazonses.com>,Remediated,"Unusual Sender, Invisible characters found in Email, Unusual Sender Domain"
<6896605c.050a0220.138f72.0365@mx.google.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request"
<9752217502656320717150@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender Domain, Unusual Sender"
<740906767765@iZyjtt425f5rekZ>,Remediated,"Unusual Sender, Uncommon Attachment Type, Personal Information Theft, Suspicious Financial Request, Unusual Reply To"
<010101988b655710-f0777ab7-74e6-43ce-b908-dd85eda39029-000000@us-west-2.amazonses.com>,Remediated,"Unusual Sender, Invisible characters found in Email, Unusual Sender Domain"
<UXYXTABATB$UAYXZBXVAZWWX@mail-out.via.act-on.net>,Remediated,"Unusual Sender, Suspicious Link, Suspicious Financial Request"
<4uqw45moj0zv.bQmKdTqfb5pA9CI5AajDWQ2@tracking.seotechhub.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Personal Information Theft"
<CAO5DKT3STiRG_=9cVfVSD0cdfHP2+LyB=CWM7hvRfOs4+OW8jA@mail.gmail.com>,Remediated,"Unusual Sender, Unusual IP Geolocation, Suspicious Financial Request"
<20250808233905.D91840FDD685A153@digitalmarketingagency.tech>,Remediated,"Unusual Sender, Unusual Sender Domain, Email Authentication, Unusual Reply To"
<PH7PR15MB5344CD78186B50BB9BF0177D932FA@PH7PR15MB5344.namprd15.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<4864262597880112969681@win103069>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To"
<4864262597880112969681@win103069>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To"
<4864262597880112969681@win103069>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To"
<4864262597880112969681@win103069>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To"
<4864262597880112969681@win103069>,Remediated,"Unusual Sender, Unusual Reply To"
<4864262597880112969681@win103069>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To"
<4864262597880112969681@win103069>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To"
<4864262597880112969681@win103069>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To"
<4864262597880112969681@win103069>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To"
<4864262597880112969681@win103069>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<DM6PR19MB239565601E42897460D46BE7B62FA@DM6PR19MB2395.namprd19.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<DM6PR19MB239565601E42897460D46BE7B62FA@DM6PR19MB2395.namprd19.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<DM6PR19MB239565601E42897460D46BE7B62FA@DM6PR19MB2395.namprd19.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<DM6PR19MB239565601E42897460D46BE7B62FA@DM6PR19MB2395.namprd19.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<68965169.050a0220.5cea0.0e12@mx.google.com>,Remediated,"Suspicious Link, Unusual Sender, Personal Information Theft"
<4864262597880112969681@win103069>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To"
<10323472048561510829410@win103069>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To"
<765640303113668424015@win95439>,Remediated,"Unusual IP Geolocation, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request, Unusual Reply To"
<835640119612829896267@win95439>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<835640119612829896267@win95439>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<835640119612829896267@win95439>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To"
<835640119612829896267@win95439>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To"
<83564011961281865729640@win95439>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Suspicious Financial Request, Unusual Reply To"
<83564011961281865729640@win95439>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To"
<83564011961281865729640@win95439>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To"
<83564011961281865729640@win95439>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Suspicious Financial Request, Unusual Reply To"
<50684129263041938929503@administrator>,Remediated,"Unusual Sender, Unusual Sender Domain"
<JH0PR02MB7120EC2DFB94D34164446EAC852EA@JH0PR02MB7120.apcprd02.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<JH0PR02MB7120EC2DFB94D34164446EAC852EA@JH0PR02MB7120.apcprd02.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<JH0PR02MB7120EC2DFB94D34164446EAC852EA@JH0PR02MB7120.apcprd02.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<JH0PR02MB7120EC2DFB94D34164446EAC852EA@JH0PR02MB7120.apcprd02.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<SE2P216MB2507C5D9565686FB0638A541F52EA@SE2P216MB2507.KORP216.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<SE2P216MB2507C5D9565686FB0638A541F52EA@SE2P216MB2507.KORP216.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<SE2P216MB2507C5D9565686FB0638A541F52EA@SE2P216MB2507.KORP216.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<SE2P216MB2507C5D9565686FB0638A541F52EA@SE2P216MB2507.KORP216.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<20250809085449.e0d6352422f0603e@email-eu.pandadoc.net>,Remediated,"Unusual Sender, Unusual IP Geolocation, Invisible characters found in Email, Unusual Sender Domain, Unusual Reply To"
<TY0PR0101MB4844A89A050E6D017AFE0518952EA@TY0PR0101MB4844.apcprd01.prod.exchangelabs.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<TY0PR0101MB4844A89A050E6D017AFE0518952EA@TY0PR0101MB4844.apcprd01.prod.exchangelabs.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<TY0PR0101MB4844A89A050E6D017AFE0518952EA@TY0PR0101MB4844.apcprd01.prod.exchangelabs.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<TY0PR0101MB4844A89A050E6D017AFE0518952EA@TY0PR0101MB4844.apcprd01.prod.exchangelabs.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<SE1P216MB21922C95F4B53CD31DAEFD11BC2EA@SE1P216MB2192.KORP216.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<SE1P216MB21922C95F4B53CD31DAEFD11BC2EA@SE1P216MB2192.KORP216.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<SE1P216MB21922C95F4B53CD31DAEFD11BC2EA@SE1P216MB2192.KORP216.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<SE1P216MB21922C95F4B53CD31DAEFD11BC2EA@SE1P216MB2192.KORP216.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<10323472048562146729746@win103069>,Remediated,"Unusual IP Geolocation, Unusual Sender"
<26592369284032325883161@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender Domain, Unusual IP Geolocation, Unusual Sender"
<SL2P216MB11418D081B84F980CEEC24EE932EA@SL2P216MB1141.KORP216.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<SL2P216MB11418D081B84F980CEEC24EE932EA@SL2P216MB1141.KORP216.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<SL2P216MB11418D081B84F980CEEC24EE932EA@SL2P216MB1141.KORP216.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<SL2P216MB11418D081B84F980CEEC24EE932EA@SL2P216MB1141.KORP216.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<p8McGUTBHb4StSlF79D6okyXGBVHjWJaxmE1V0FtiI@mega800>,Remediated,"Unusual Sender, Personal Information Theft"
<TY1PPF33DA154C9050052FBF8A157BE72DDBE2EA@TY1PPF33DA154C9.apcprd01.prod.exchangelabs.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<TY1PPF33DA154C9050052FBF8A157BE72DDBE2EA@TY1PPF33DA154C9.apcprd01.prod.exchangelabs.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<TY1PPF33DA154C9050052FBF8A157BE72DDBE2EA@TY1PPF33DA154C9.apcprd01.prod.exchangelabs.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<TY1PPF33DA154C9050052FBF8A157BE72DDBE2EA@TY1PPF33DA154C9.apcprd01.prod.exchangelabs.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<6340399680000239921788@win86150>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To"
<291ee01dc08f8$5aae3470$100a9d50$@com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain"
<22d3001dc08f6$b640a860$22c1f920$@com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain"
<3512a753e8ff4390c78aafde33e48aef@iqe.me>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Reply To"
<KU2PPFD50CD05E4C89D29027E17DDA8CD5ED12EA@KU2PPFD50CD05E4.apcprd04.prod.outlook.com>,Remediated,"Abnormal Recipient Pattern, Unusual Sender"
<KU2PPFD50CD05E4C89D29027E17DDA8CD5ED12EA@KU2PPFD50CD05E4.apcprd04.prod.outlook.com>,Remediated,"Abnormal Recipient Pattern, Unusual Sender"
<20250809075309.01BBED50021455C4@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request"
<20250809044118.86555AF40461D12C@wellspringdigital.life>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain"
<265923692840322810127119@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation"
<97FB3258D727BA5B8ECD9D8348FBE7A2@kacmzyzzs>,Remediated,"Unusual Sender, Invisible characters found in Email, Unusual IP Geolocation"
<97FB3258D727BA5B8ECD9D8348FBE7A2@kacmzyzzs>,Remediated,"Unusual Sender, Unusual IP Geolocation, Invisible characters found in Email"
<97FB3258D727BA5B8ECD9D8348FBE7A2@kacmzyzzs>,Remediated,"Unusual Sender, Unusual IP Geolocation, Invisible characters found in Email"
<f361e4b8-4410-4903-a00c-d47593a67801@mtl-stage5-out2>,Remediated,"Unusual Sender, Suspicious Link, Unusual IP Geolocation"
<db3a525a2e77bf02af2d8e122a19ebca854fee12@bookandjointheevent.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain"
<20250809021354.D8B57035A7C3A68C@wellspringdigital.life>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain"
<2659236928403248227891@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Unusual Reply To"
<2659236928403248227891@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual Reply To"
<2659236928403248227891@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Unusual Reply To"
<2659236928403248227891@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Unusual Reply To"
<2659236928403248227891@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Unusual Reply To"
<autogen-java-1d7497ba-6ab2-454d-9acc-419a623129de@google.com>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain"
<autogen-java-eb5346e6-eda7-4649-b83d-fc2cac83b67f@google.com>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain"
<20250809043933.23F82F6EB76E2C83@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request"
<95331e4b-c0f1-4565-b99d-a2f7bf08accb@hqhfsym.com>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Personal Information Theft"
<20250809041430.10570401FED60473@seomart.digital>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<202508090208.7b6253da18384c7691a414f8b9a873cd-OBZG6ZD4IFBVGRKNIFEUYLLQOJXWILRXMFRDQOLEGU4S2Y3DHAZC2NDCMQ3S2OJVG5TC2ZLFMQ4TQYTFGM4DIYZRPRZW25DQ@microsoft.com>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual Reply To"
<CAMjhbXGSPfUXfskZLH=QtCCmWUWqo9mcdC5EhNn1OUZ9QV1gnw@mail.gmail.com>,Remediated,Unusual Sender
<CAMjhbXGmyo5WrNGBosFEk7HRrUrOnpMPRUCoUxeJqvZwXNmwQQ@mail.gmail.com>,Remediated,Unusual Sender
<20250808233912.9A341F5B739F0C84@digitalmarketingagency.tech>,Remediated,"Unusual Sender, Unusual Sender Domain, Email Authentication, Unusual Reply To"
<97522175026562198519836@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation"
<97522175026562198519836@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation"
<JH0PR02MB70856F57A468F4355AE1879DD92FA@JH0PR02MB7085.apcprd02.prod.outlook.com>,Remediated,Unusual Sender
<JH0PR02MB70856F57A468F4355AE1879DD92FA@JH0PR02MB7085.apcprd02.prod.outlook.com>,Remediated,Unusual Sender
<JH0PR02MB70856F57A468F4355AE1879DD92FA@JH0PR02MB7085.apcprd02.prod.outlook.com>,Remediated,Unusual Sender
<JH0PR02MB70856F57A468F4355AE1879DD92FA@JH0PR02MB7085.apcprd02.prod.outlook.com>,Remediated,Unusual Sender
<9c1463c2-ba2b-46a9-8d00-078d535531e3@dcon-mta-dm-255.top>,Remediated,"Unusual Sender, Suspicious Link, Unusual Reply To"
<50684129263042251626040@administrator>,Remediated,"Unusual Sender, Unusual Sender Domain"
<50684129263042251626040@administrator>,Remediated,"Unusual Sender, Unusual Sender Domain"
<50684129263041033031998@administrator>,Remediated,"Unusual Sender, Unusual Sender Domain"
<50684129263041033031998@administrator>,Remediated,"Unusual Sender, Unusual Sender Domain"
<d6722cc4-2fa1-4e4f-97c7-a650553b2fc6@iad4s13mta0995.xt.local>,Remediated,"Unusual Sender, Invisible characters found in Email, Unusual Reply To"
<IP-0A0A01BByQgeDKvP00000286@IP-0A0A01BB>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain"
<Io_NBu2FpCmqJosBkYNomYZ5KE-8gdfHWGHrQpMFXRQ@matrix.spfbl.net>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To"
<SE1P216MB2676B2816D1D20ADD753CF96932EA@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<SE1P216MB2676B2816D1D20ADD753CF96932EA@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<SE1P216MB2676B2816D1D20ADD753CF96932EA@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<SE1P216MB2676B2816D1D20ADD753CF96932EA@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<SL2P216MB13600B1C60E9D8C4F4C6C79BD22EA@SL2P216MB1360.KORP216.PROD.OUTLOOK.COM>,Remediated,"Abnormal Recipient Pattern, Unusual Sender, Suspicious Financial Request"
<03c99172-b597-4fb9-b533-7ed18a835571@easytasklana.com>,Remediated,"Unusual Sender, Low Context File Sharing Link(s), Unusual Sender Domain, Suspicious Financial Request"
<PN3P287MB3186502D669AAC015E653A79EE2EA@PN3P287MB3186.INDP287.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Unusual Sender Domain"
<LV3P220MB141109DD1D7AC0AD47B95DFADD2EA@LV3P220MB1411.NAMP220.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
