email_message_id,threat_tactic_name,abnormal_security_threat_summary_insights,abnormal_security_threat_remediation_status
<SE2P216MB22103699916F0C1E2B5598079B21A@SE2P216MB2210.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<SE2P216MB221070B5740131273E3D93839B21A@SE2P216MB2210.KORP216.PROD.OUTLOOK.COM>,Scam,Unusual Sender,Remediated
<4292399738632139483045@win97020>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Unusual Reply To",Remediated
<4292399738632139483045@win97020>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Unusual Reply To",Remediated
<SE2P216MB2210C1C70AE36F5211B3CAFC9B21A@SE2P216MB2210.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<SE2P216MB2210B1D7EEB95C6E929E610C9B21A@SE2P216MB2210.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<SE2P216MB22108C86E78EAAA90274D0249B21A@SE2P216MB2210.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<268347329541845.0.YCQ4553544044@promoftheday.click>,Spam,"Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Unusual Sender",Remediated
<S_5BjQ9eSlSLFbyZT4h-Vw@geopod-ismtpd-31>,Spam,"Unusual Sender, Abnormal Email Body HTML, Invisible characters found in Email, Unusual Sender Domain, Unusual Reply To",Remediated
<18647b473e1d94a0111a214f1d30f6d6@hillpublishing.org>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Suspicious Link, Unusual Reply To",Remediated
<6740368694208224743350@DESKTOP-Q0G9EOT>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Email Authentication",Remediated
<40443457630642290710757@win103069>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<20250802005704.AA88FC81132E5B95@digitalmarketingagency.tech>,Scam,"Unusual Sender, Unusual Sender Domain, Email Authentication, Unusual Reply To",Remediated
<8948414630240364012256@administrator>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<146840073567234163659@win86150>,Scam,"Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<146840073567234163659@win86150>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Personal Information Theft",Remediated
<0191207076b490686f77d9351fed5149@exec-sales.unifiedmagazine.com>,Spam,"Unusual Sender, Personal Information Theft",Remediated
<CAOPaMjY8rNEiuCSq2X4-CHQdm5nRM_==B51TNzX=z1jOYCrnJQ@mail.gmail.com>,Other,"Unusual Sender, Abnormal Recipient Pattern, Suspicious Financial Request",Remediated
<CAOPaMjY8rNEiuCSq2X4-CHQdm5nRM_==B51TNzX=z1jOYCrnJQ@mail.gmail.com>,Other,"Unusual Sender, Abnormal Recipient Pattern, Suspicious Financial Request",Remediated
<CAOPaMjY8rNEiuCSq2X4-CHQdm5nRM_==B51TNzX=z1jOYCrnJQ@mail.gmail.com>,Other,"Unusual Sender, Abnormal Recipient Pattern, Suspicious Financial Request",Remediated
<CAOPaMjY8rNEiuCSq2X4-CHQdm5nRM_==B51TNzX=z1jOYCrnJQ@mail.gmail.com>,Other,"Unusual Sender, Abnormal Recipient Pattern, Suspicious Financial Request",Remediated
<CAOPaMjY8rNEiuCSq2X4-CHQdm5nRM_==B51TNzX=z1jOYCrnJQ@mail.gmail.com>,Other,"Unusual Sender, Abnormal Recipient Pattern, Unusual IP Geolocation, Suspicious Financial Request",Remediated
<20250802232519.C5BDC4C0E2FC5643@qulickdigitaltarget.solutions>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<86764120088001798512524@administrator>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<86764120088001798512524@administrator>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<8104399754336139431167@win95439>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Suspicious Financial Request, Unusual Reply To",Remediated
<autogen-java-08a5aef1-ef68-4a4e-be98-002048d50c7b@google.com>,Scam,Unusual Sender,Remediated
<autogen-java-08a5aef1-ef68-4a4e-be98-002048d50c7b@google.com>,Scam,Unusual Sender,Remediated
<2fbf8bdf2b16923bd07b39910e84e0b6@9pz.org>,Scam,"Unusual IP Geolocation, Unusual Sender, Unusual Reply To",Remediated
<TYSPR01MB5906491425D87C5ADD534D03B621A@TYSPR01MB5906.apcprd01.prod.exchangelabs.com>,Spam,Unusual Sender,Remediated
<TYSPR01MB5906491425D87C5ADD534D03B621A@TYSPR01MB5906.apcprd01.prod.exchangelabs.com>,Scam,Unusual Sender,Remediated
<2025020808564961ACABD00F$C53F1AEA3C@tammem.sa>,Other,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To",Remediated
<BnfLw000000000000000000000000000000000000000000000T0DBXI00JN-FwdoqQeS84SwbpE8Usg@sfdc.net>,Spam,"Unusual Sender, Suspicious Link, Personal Information Theft, Unusual Sender Domain",Remediated
<20250802043410.06CDD10C2567E793@wellspringdigital.life>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Email Authentication",Remediated
<SE1P216MB2347A1DC5544484FA31FFA63C521A@SE1P216MB2347.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<SE1P216MB2347A1DC5544484FA31FFA63C521A@SE1P216MB2347.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<SE1P216MB2347A1DC5544484FA31FFA63C521A@SE1P216MB2347.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<SE1P216MB2347A1DC5544484FA31FFA63C521A@SE1P216MB2347.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<62804040797122339512673@win95439>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<8676412008800114087454@administrator>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<BnfLw000000000000000000000000000000000000000000000T0DBXI00JN-FwdoqQeS84SwbpE8Usg@sfdc.net>,Spam,"Suspicious Link, Personal Information Theft, Unusual Sender Domain, Unusual Sender",Remediated
<PNYP287MB413330712D2839A3154D1A2DBC21A@PNYP287MB4133.INDP287.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<!&!AAAAAAAAAAAYAAAAAAAAAA7qkDYB9bBLmgDm/++hpiXCgAAAEAAAAHk5Z4b/7JFFoiYgowwWPp4BAAAAAA==@scldir.org>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<PS2P216MB110584DE26B705F1457E20EFAE21A@PS2P216MB1105.KORP216.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<PS2P216MB110584DE26B705F1457E20EFAE21A@PS2P216MB1105.KORP216.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<PS2P216MB110584DE26B705F1457E20EFAE21A@PS2P216MB1105.KORP216.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<PS2P216MB110584DE26B705F1457E20EFAE21A@PS2P216MB1105.KORP216.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<TYZPR06MB56616656AB88F8A502D5D07EC121A@TYZPR06MB5661.apcprd06.prod.outlook.com>,Scam,Unusual Sender,Remediated
<TYZPR06MB56616656AB88F8A502D5D07EC121A@TYZPR06MB5661.apcprd06.prod.outlook.com>,Scam,Unusual Sender,Remediated
<TYZPR06MB56616656AB88F8A502D5D07EC121A@TYZPR06MB5661.apcprd06.prod.outlook.com>,Scam,Unusual Sender,Remediated
<TYZPR06MB56616656AB88F8A502D5D07EC121A@TYZPR06MB5661.apcprd06.prod.outlook.com>,Scam,Unusual Sender,Remediated
<20250802210915365402@info.fgsefwvb.asia>,Spam,"Unusual Sender, Unusual IP Geolocation, Email Authentication, Unusual Reply To",Remediated
<20250802210915365402@info.fgsefwvb.asia>,Spam,"Unusual Sender, Unusual IP Geolocation, Email Authentication, Unusual Reply To",Remediated
<8e96b6f4-8fd0-1c6e-41a0-7c6c737b3f9c@wyloo.com>,Phishing: Credential,Unusual Sender,Remediated
<73831ec1-ac8c-c0f1-1aed-fb7ce50a1d55@wyloo.com>,Phishing: Credential,Unusual Sender,Remediated
<141084203237682709012132@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
<20250802145216.7C9A4F4143BE91F4@sydneyseoguru.services>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request",Remediated
<39003996730961828731260@win97020>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<ad5326b9fc322a7e65d42648999fa917@acumbamail.com>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<20250802202431455818@email.tradetpt12.com>,Scam,"Unusual IP Geolocation, Unusual Sender, Email Authentication, Unusual Reply To",Remediated
<CAPoKss1ADOv7UGTRxDPXscdGSzpZ=6mSAnnOUiezTOis=6Ud-Q@mail.gmail.com>,Spam,"Abnormal Recipient Pattern, Unusual Sender",Remediated
<39003996730961617415533@win97020>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation",Remediated
<7564399424952216996909@win86150>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Personal Information Theft",Remediated
<75643994249523056912466@win86150>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Personal Information Theft",Remediated
<TYZPR01MB4063688AA8D998F3ED989A5EA521A@TYZPR01MB4063.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<TYZPR01MB4063688AA8D998F3ED989A5EA521A@TYZPR01MB4063.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<TYZPR01MB4063688AA8D998F3ED989A5EA521A@TYZPR01MB4063.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<TYZPR01MB4063688AA8D998F3ED989A5EA521A@TYZPR01MB4063.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<CAEASC975EeuAm+e0EAbOnjngio2JiuLOUGdbqWUvCjMG=AYvhw@mail.gmail.com>,Scam,"Low Context File Sharing Link(s), Potential Payroll Fraud, Unusual Sender, Personal Information Theft, Suspicious Financial Request",Remediated
<autogen-java-166bf107-5b56-47ea-82ce-e514be6e7946@google.com>,Spam,Unusual Sender,Remediated
<autogen-java-166bf107-5b56-47ea-82ce-e514be6e7946@google.com>,Spam,Unusual Sender,Remediated
<20250802092544.428B53C17E9@mx.euroexpo.ru>,Scam,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request, Email Authentication, Unusual Reply To",Remediated
<autogen-java-23e8565a-7550-403e-ab63-45e06fef31c0@google.com>,Spam,"Unusual Sender, Unusual Reply To",Remediated
<autogen-java-23e8565a-7550-403e-ab63-45e06fef31c0@google.com>,Spam,"Unusual Sender, Unusual Reply To",Remediated
<autogen-java-23e8565a-7550-403e-ab63-45e06fef31c0@google.com>,Spam,"Unusual Sender, Unusual Reply To",Remediated
<autogen-java-23e8565a-7550-403e-ab63-45e06fef31c0@google.com>,Spam,"Unusual Sender, Unusual Reply To",Remediated
<PA4PR07MB7534D1D56FC8A8601B2721B3FE21A@PA4PR07MB7534.eurprd07.prod.outlook.com>,Scam,Unusual Sender,Remediated
<PA4PR07MB7534D1D56FC8A8601B2721B3FE21A@PA4PR07MB7534.eurprd07.prod.outlook.com>,Scam,Unusual Sender,Remediated
<PA4PR07MB7534D1D56FC8A8601B2721B3FE21A@PA4PR07MB7534.eurprd07.prod.outlook.com>,Scam,Unusual Sender,Remediated
<PA4PR07MB7534D1D56FC8A8601B2721B3FE21A@PA4PR07MB7534.eurprd07.prod.outlook.com>,Scam,Unusual Sender,Remediated
<autogen-java-687f3311-ed05-47b6-a0eb-4cfb12f0db5a@google.com>,Spam,"Unusual Sender, Unusual Reply To",Remediated
<autogen-java-687f3311-ed05-47b6-a0eb-4cfb12f0db5a@google.com>,Spam,"Unusual Sender, Unusual Reply To",Remediated
<autogen-java-687f3311-ed05-47b6-a0eb-4cfb12f0db5a@google.com>,Spam,"Unusual Sender, Unusual Reply To",Remediated
<autogen-java-687f3311-ed05-47b6-a0eb-4cfb12f0db5a@google.com>,Spam,"Unusual Sender, Unusual Reply To",Remediated
<3900399673096439523180@win97020>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation",Remediated
<672434786021619925516@win103069>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
<39003996730962784333@win97020>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation",Remediated
<8676412008800615618626@administrator>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<67243478602161076130064@win103069>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<20250802171734.95824-{15805:20250728155146-15805-11}-0068645@info.swissotelbeijing.com>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<175412623881.573167.2901876094597547805@piy9-mmsc-re2>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<10816507501368227756555@DESKTOP-CRJ3LE3>,Scam,"Suspicious Link, Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
<TYZPR01MB3824D3921C64A7CD0DDF35BC9A21A@TYZPR01MB3824.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<078401dc038d$3648e050$a2daa0f0$@ecommerceedit.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<86c253c6-5fc6-4e36-b12f-9e87a0dafd90@dg-custom-clothing.click>,Spam,"Unusual Sender Domain, Suspicious Link, Unusual Sender",Remediated
<75643994249528955388@win86150>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Personal Information Theft, Unusual Reply To",Remediated
<39003996730962579630677@win97020>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation",Remediated
<39003996730962579630677@win97020>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<39003996730962579630677@win97020>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<39003996730962579630677@win97020>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<39003996730962275921592@win97020>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<39003996730962275921592@win97020>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation",Remediated
<39003996730962275921592@win97020>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<39003996730962275921592@win97020>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<SI2PR01MB4475DEA801F12F7EE009A446CF21A@SI2PR01MB4475.apcprd01.prod.exchangelabs.com>,Spam,Unusual Sender,Remediated
<SI2PR01MB4475DEA801F12F7EE009A446CF21A@SI2PR01MB4475.apcprd01.prod.exchangelabs.com>,Spam,Unusual Sender,Remediated
<39003996730961067230630@win97020>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation",Remediated
<39003996730961067230630@win97020>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation",Remediated
<6d240753-2ee4-473a-827c-2f308e39c6bb@dg-custom-clothing.click>,Spam,"Unusual Sender Domain, Suspicious Link, Unusual Sender",Remediated
<196283696772487617181@DESKTOP-Q0G9EOT>,Spam,"Unusual Sender Domain, Unusual IP Geolocation, Unusual Sender, Email Authentication",Remediated
<dae1f9b8cb666409c2ae8ec39988ce27@swift.generated>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Email Authentication, Unusual Reply To",Remediated
<E1uhWdw-0007Zx-0k@xarxa.compromis.net>,Phishing: Credential,"Unusual IP Geolocation, Uncommon Attachment Type, Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<PUWP216MB24485BD61AEE9E1FABCC8312C521A@PUWP216MB2448.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<PUWP216MB24485BD61AEE9E1FABCC8312C521A@PUWP216MB2448.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<PUWP216MB24485BD61AEE9E1FABCC8312C521A@PUWP216MB2448.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<PUWP216MB24485BD61AEE9E1FABCC8312C521A@PUWP216MB2448.KORP216.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<TY1PPF4E34D09035C493CC7848E0D36E522A721A@TY1PPF4E34D0903.apcprd02.prod.outlook.com>,Spam,Unusual Sender,Remediated
<TY1PPF4E34D09035C493CC7848E0D36E522A721A@TY1PPF4E34D0903.apcprd02.prod.outlook.com>,Spam,Unusual Sender,Remediated
<TY1PPF4E34D09035C493CC7848E0D36E522A721A@TY1PPF4E34D0903.apcprd02.prod.outlook.com>,Spam,Unusual Sender,Remediated
<TY1PPF4E34D09035C493CC7848E0D36E522A721A@TY1PPF4E34D0903.apcprd02.prod.outlook.com>,Spam,Unusual Sender,Remediated
<20250802091203.3683AC9459755435@wellspringdigital.life>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Email Authentication",Remediated
<39961624643484@iZd5zt3va5ua5iZ>,Invoice/Payment Fraud (BEC),"Unusual Sender, Unusual IP Geolocation, Uncommon Attachment Type, Unusual Sender Domain, Suspicious Financial Request",Remediated
<20250802091323.B60D72C2E1D8C472@sydneyseoguru.services>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request",Remediated
<!&!AAAAAAAAAAAYAAAAAAAAADPxNGXDf8pNqgab7uf9NGzCgAAAEAAAAPMTgEBCpdlDnEwUrXQfor0BAAAAAA==@gmail.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<!&!AAAAAAAAAAAYAAAAAAAAADPxNGXDf8pNqgab7uf9NGzCgAAAEAAAAPMTgEBCpdlDnEwUrXQfor0BAAAAAA==@gmail.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<3900399673096260626932@win97020>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation",Remediated
<196283696772481655127201@DESKTOP-Q0G9EOT>,Spam,"Unusual Sender, Unusual Sender Domain, Email Authentication, Unusual Reply To",Remediated
-,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Email Authentication, Unusual Reply To",Remediated
<559fca7f-9ecf-sl87-4ae2-aaf3-1e93a6296b9a@via.sitesnstoresbuild.com>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<20250802062748.8989.1527842283.swift@liven-rolld.activehosted.com>,Spam,"Unusual Sender, Abnormal Email Body HTML, Invisible characters found in Email, Unusual Sender Domain, Suspicious Financial Request",Remediated
<20250802061156.7068.1423686992.swift@liven-rolld.activehosted.com>,Spam,"Unusual Sender, Abnormal Email Body HTML, Invisible characters found in Email, Unusual Sender Domain, Suspicious Financial Request",Remediated
<951608744385198.2.WQL2665362048@stanbertoffers.click>,Spam,"Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Unusual Sender",Remediated
<8104399754336569015586@win95439>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336569015586@win95439>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336569015586@win95439>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336569015586@win95439>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336569015586@win95439>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336569015586@win95439>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336569015586@win95439>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336569015586@win95439>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336569015586@win95439>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336569015586@win95439>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336569015586@win95439>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<28a245b1-363c19e1-1754111045-215470134365648-1737677@outbound.intercom.farmbot.com.au>,Spam,"Unusual Sender, Abnormal Email Body HTML, Unusual Sender Domain, Personal Information Theft, Unusual Reply To",Remediated
<KU2PPF839516BA888ED14BCFBECAE07DE73E521A@KU2PPF839516BA8.apcprd02.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft",Remediated
<KU2PPF839516BA80818EBA041183D36ADECE521A@KU2PPF839516BA8.apcprd02.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft",Remediated
<autogen-java-a5f6d8e4-9a84-40d0-a1e7-155b80f544fc@google.com>,Spam,Unusual Sender,Remediated
<autogen-java-a5f6d8e4-9a84-40d0-a1e7-155b80f544fc@google.com>,Scam,Unusual Sender,Remediated
<27124798451763129324623@DESKTOP-CRJ3LE3>,Scam,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<autogen-java-a8e9e7ad-fe81-431f-99d9-aa5e470165cc@google.com>,Phishing: Credential,"Low Context File Sharing Link(s), Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<autogen-java-b3da7e5d-b544-45f9-92f8-a1bf56b8e803@google.com>,Phishing: Credential,"Low Context File Sharing Link(s), Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336540815535@win95439>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336540815535@win95439>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336540815535@win95439>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336540815535@win95439>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<81043997543361263214753@win95439>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Suspicious Financial Request, Unusual Reply To",Remediated
<81043997543361263214753@win95439>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To",Remediated
<81043997543361263214753@win95439>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Suspicious Financial Request, Unusual Reply To",Remediated
<81043997543361263214753@win95439>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336157633836@win95439>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336157633836@win95439>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Suspicious Financial Request, Unusual Reply To",Remediated
<8104399754336157633836@win95439>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To",Remediated
<KU2PPF27DAF2E4D1D31CAF04FAFC3643E61B321A@KU2PPF27DAF2E4D.apcprd03.prod.outlook.com>,Spam,"Abnormal Recipient Pattern, Unusual Sender",Remediated
<KU2PPF27DAF2E4D1D31CAF04FAFC3643E61B321A@KU2PPF27DAF2E4D.apcprd03.prod.outlook.com>,Spam,"Abnormal Recipient Pattern, Unusual Sender",Remediated
<2440345959672309935133@win103069>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<24403459596721152624096@win103069>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<24403459596721152624096@win103069>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<24403459596721152624096@win103069>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<24403459596721152624096@win103069>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<24403459596722376025588@win103069>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<24403459596722376025588@win103069>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<2440345959672309935133@win103069>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<2440345959672309935133@win103069>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<24403459596722376025588@win103069>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<24403459596722376025588@win103069>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<2440345959672309935133@win103069>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<CADN25gec5OTnQ=Vn=U8+nbwxT11kW0BEZ6fn9NcsR+QJsBJS+A@mail.gmail.com>,Spam,"Unusual Sender, Suspicious Link",Remediated
<244034595967285472484@win103069>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<a43aa6dc-d1ff-4539-ad5a-b7404ef466f2@mailer.ohmysmtp.com>,Scam,"Unusual IP Geolocation, Unusual Sender, Unusual Reply To",Remediated
<CAO6WZ-PPt4q+7RmLxyi8pNZZBK_kAw5o_fLkxHopTWxx0_QDsA@mail.gmail.com>,Spam,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request",Remediated
<CAO6WZ-PPt4q+7RmLxyi8pNZZBK_kAw5o_fLkxHopTWxx0_QDsA@mail.gmail.com>,Spam,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request",Remediated
<20250731053649.AA8289947FDF72FF@wellspringdigital.life>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Email Authentication",Remediated
<e7647c25-5a33-34e0-de70-34d999874d55@gmail.com>,Spam,"Unusual Sender, Personal Information Theft",Remediated
<e7647c25-5a33-34e0-de70-34d999874d55@gmail.com>,Spam,"Unusual Sender, Personal Information Theft",Remediated
<e7647c25-5a33-34e0-de70-34d999874d55@gmail.com>,Spam,"Unusual Sender, Personal Information Theft",Remediated
<e7647c25-5a33-34e0-de70-34d999874d55@gmail.com>,Spam,"Unusual Sender, Personal Information Theft",Remediated
<60fa0145-6e7a-49aa-b196-6b5a9f9f46cf@cdg3s51mta277.xt.local>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
